22075	22075	CLM	6X7Q_C	2021-06-02	1.68	2	213	P00484	562.0	Escherichia coli	562	ESCHERICHIA COLI
40908	40908	NO9	6LBL_A	2020-02-19	1.68	19	246	P52699	615.0	Serratia marcescens	615	SERRATIA MARCESCENS
60407	60407	KKV	6NEL_A	2019-05-01	1.68	1	204	C6H0Y9			655278	INFLUENZA A VIRUS
50602	50602	N6W	6TFB_B	2020-02-26	1.68	28	151	Q61091	10090.0	Mus musculus	10090	MUS MUSCULUS
5822	5822	O4B	6BTY_B	2018-10-17	1.68	1559	1686	O00443	9606.0	Homo sapiens	9606	HOMO SAPIENS
72378	72378	GOV	5QHJ_B	2018-12-19	1.68	117	294	Q5T0W9	9606.0	Homo sapiens	9606	HOMO SAPIENS
42541	42541	PLP	4CMD_B	2014-03-26	1.68	1	320	C7YVL8			70791	NECTRIA HAEMATOCOCCA MPVI
85185	85185	HTG	2BGI_A	2005-09-07	1.68	1	270	Q9L6V3	1061.0	Rhodobacter capsulatus	1061	RHODOBACTER CAPSULATUS
21703	21703	Y2D	7LI5_A	2022-02-02	1.68	113	328	E9PKB7			9606	HOMO SAPIENS
5208	5208	BFM	4FP1_A	2013-06-26	1.68	1	359	P11444	303.0	Pseudomonas putida	303	PSEUDOMONAS PUTIDA
46962	46962	BOG	4KRG_A	2013-09-25	1.68	1	466	U5HK46			6289	HAEMONCHUS CONTORTUS
28647	28647	UZP	6XCF_A	2020-09-23	1.68	3	424	P0DPI0	1491.0	Clostridium botulinum	1491	CLOSTRIDIUM BOTULINUM
7303	7303	TES	6LY4_A	2020-04-29	1.68	3	457	P14779	1348623.0	Priestia megaterium (strain ATCC 14581 / DSM 32 / CCUG 1817 / JCM 2506 / NBRC 15308 / NCIMB 9376 / NCTC 10342 / NRRL B-14308 / VKM B-512 / Ford 19)	1348623	
81931	81931	LJL	8ABV_A	2023-02-01	1.68	1	242	G2IQR8			13689	SPHINGOMONAS PAUCIMOBILIS
13512	13512	PLP	2YKY_C	2012-05-30	1.69	1	445	A3EYF7			398267	MESORHIZOBIUM SP. LUK
66760	66760	G39	3TI6_B	2011-11-23	1.69	82	469	C3W5S3			641501	INFLUENZA A VIRUS
28708	28708	BNG	7O82_B	2021-09-08	1.69	1	445	P60061	83333.0	Escherichia coli (strain K12)	83334	ESCHERICHIA COLI O157:H7
94073	94073	BXB	3INJ_E	2010-01-12	1.69	18	517	P05091	9606.0	Homo sapiens	9606	HOMO SAPIENS
60547	60547	C7N	5YLT_A	2018-06-20	1.69	111	366	Q8WTS6	9606.0	Homo sapiens	9606	HOMO SAPIENS
83366	83366	UK7	6X0P_D	2021-04-07	1.69	2074	2293	Q9NR48	9606.0	Homo sapiens	9606	HOMO SAPIENS
26618	26618	K89	5T2P_E	2017-02-22	1.69	1	149	L7R9I1			10407	HEPATITIS B VIRUS
6327	6327	BP3	1LGT_A	2002-11-27	1.69	2	298	P47228	266265.0	Paraburkholderia xenovorans (strain LB400)	266265	BURKHOLDERIA XENOVORANS
79106	79106	F0R	7QTY_A	2022-02-09	1.69	129	407	A6T526	272620.0	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)	573	KLEBSIELLA PNEUMONIAE
49465	49465	SF4	6P78_A	2019-09-18	1.69	1	229	B1C2R2			428126	[CLOSTRIDIUM] SPIROFORME DSM 1552
87852	87852	MMC	4CT3_B	2014-08-06	1.69	1	165	Q6Y7T6			221915	STAPHYLOCOCCUS PHAGE K
23964	23964	EMC	3A0W_B	2009-10-20	1.69	605	755	Q9X180			2336	THERMOTOGA MARITIMA
17006	17006	BOG	5AZP_C	2016-06-08	1.69	26	472	Q9I0Y7			208964	PSEUDOMONAS AERUGINOSA (STRAIN ATCC 15692 /
38901	38901	O0A	6P5W_A	2019-09-11	1.69	1	164	D9IEF7			10665, 9606	ENTEROBACTERIA PHAGE T4, HOMO SAPIENS
92455	92455	4A2	3ZCW_A	2013-01-23	1.69	16	363	P52732	9606.0	Homo sapiens	9606	HOMO SAPIENS
12402	12402	NSC	5CUQ_A	2016-02-03	1.696	2491	2752	C0LMU0			11069	DENGUE VIRUS 3
68673	68673	4EU	6F68_A	2018-06-06	1.696	1	246	A0A384E145			5325	TRAMETES VERSICOLOR
36606	36606	ISJ	3ZP7_A	2014-04-16	1.698	1	127	P19080	224308.0	Bacillus subtilis (strain 168)	1423	BACILLUS SUBTILIS
38173	38173	FAR	3T5G_A	2011-10-26	1.7	1	181	Q15382	9606.0	Homo sapiens	9606	HOMO SAPIENS
1792	1792	PB	1SYY_A	2004-07-13	1.7	1	346	O84835	272561.0	Chlamydia trachomatis (strain D/UW-3/Cx)	813	CHLAMYDIA TRACHOMATIS
85132	85132	ZMA	5NM4_A	2017-09-27	1.7	23	127	P0ABE7	562.0	Escherichia coli	9606, 562	HOMO SAPIENS, ESCHERICHIA COLI
102951	102951	DDJ	3VLJ_B	2012-12-05	1.7	1	731	O59651	272569.0	Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809)	272569	HALOARCULA MARISMORTUI
38812	38812	PMP	3PA9_A	2010-12-01	1.7	1	396	D3H0F7			562	ESCHERICHIA COLI
104919	104919	1AE	2OEM_A	2007-03-20	1.7	1	413	Q5L1E2	235909.0	Geobacillus kaustophilus (strain HTA426)	1462	GEOBACILLUS KAUSTOPHILUS
6234	6234	PMP	2ZSL_A	2008-10-21	1.7	2	429	Q9Y9I9	272557.0	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	56636	AEROPYRUM PERNIX
4172	4172	UMH	7NNC_D	2021-06-30	1.7	1	400	P9WPZ7	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332	MYCOBACTERIUM TUBERCULOSIS H37RV
6839	6839	BTN	2UYW_A	2008-05-27	1.7	19	148	A7YYL1			8364	XENOPUS TROPICALIS
96557	96557	EST	1E6W_C	2001-05-25	1.7	2	261	O70351	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
100620	100620	MKH	3ARA_C	2010-12-08	1.7	94	252	P33316	9606.0	Homo sapiens	9606	HOMO SAPIENS
21202	21202	589	3OY1_A	2011-08-17	1.7	40	401	P53779	9606.0	Homo sapiens	9606	HOMO SAPIENS
87117	87117	B5N	6EI4_B	2018-04-25	1.7	4	291	B2ZB02			1404	BACILLUS MEGATERIUM
102953	102953	HMQ	3ZDS_F	2013-07-24	1.7	1	433	Q88E47	160488.0	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	160488	PSEUDOMONAS PUTIDA
37378	37378	UA5	2I5X_B	2006-09-05	1.7	1662	1973	P23467	9606.0	Homo sapiens	9606	HOMO SAPIENS
25075	25075	3G6	4UBT_B	2014-12-17	1.7	1	391	I6XHI4	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332	MYCOBACTERIUM TUBERCULOSIS
18744	18744	923	3RIX_A	2011-12-07	1.7	1	550	P08659	7054.0	Photinus pyralis	7054	PHOTINUS PYRALIS
37422	37422	T1K	7B7R_B	2021-03-03	1.7	308	383	Q02750	9606.0	Homo sapiens	9606	HOMO SAPIENS
25626	25626	U8Q	7NDV_G	2021-04-07	1.7	1	229	P58154	6523.0	Lymnaea stagnalis	6523	LYMNAEA STAGNALIS
45873	45873	PLP	6QKB_A	2019-08-14	1.7	1	387	A1B8Z1	318586.0	Paracoccus denitrificans (strain Pd 1222)	266	PARACOCCUS DENITRIFICANS
96228	96228	PLP	6F5V_A	2019-03-13	1.7	1	475	Q9SIE1	3702.0	Arabidopsis thaliana	3702	ARABIDOPSIS THALIANA
96564	96564	CA2	2BT4_E	2006-02-13	1.7	1	157	P15474	100226.0	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	1902	STREPTOMYCES COELICOLOR
1695	1695	O6G	6P9K_A	2020-04-01	1.7	3	416	P9WQD9	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1773	MYCOBACTERIUM TUBERCULOSIS
6477	6477	P48	5VD1_A	2017-08-23	1.7	75	362	Q99640	9606.0	Homo sapiens	9606	HOMO SAPIENS
3374	3374	F3S	4UEQ_B	2015-03-25	1.7	51	314	E1K248			596151	DESULFOVIBRIO FRUCTOSIVORANS JJ
46015	46015	PLP	7LLE_B	2021-09-22	1.7	1	445	Q6QVT7			1877	MICROMONOSPORA ECHINOSPORA
86900	86900	PMP	1MDO_A	2002-12-11	1.7	1	385	Q8ZNF3	99287.0	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	602	SALMONELLA TYPHIMURIUM
49319	49319	6FV	5J42_A	2016-05-04	1.7	118	370	Q9JJX7	10090.0	Mus musculus	10090	MUS MUSCULUS
99394	99394	SF4	3L9Q_B	2010-07-14	1.7	272	464	P49643	9606.0	Homo sapiens	9606	HOMO SAPIENS
41737	41737	22E	4AW2_A	2012-06-20	1.7	2	424	O54874	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
47619	47619	PXI	2CD8_B	2007-02-20	1.7	1	416	O87605	54571.0	Streptomyces venezuelae	54571	STREPTOMYCES VENEZUELAE
105410	105410	2AN	2WOR_A	2009-10-20	1.7	2	101	P31151	9606.0	Homo sapiens	9606	HOMO SAPIENS
2615	2615	TRW	1PBY_C	2003-09-02	1.7	1	79	Q8VUS8	266.0	Paracoccus denitrificans	266	PARACOCCUS DENITRIFICANS
29489	29489	NHE	3WI7_A	2014-07-23	1.7	1	304	Q8U671	176299.0	Agrobacterium fabrum (strain C58 / ATCC 33970)	176299	AGROBACTERIUM TUMEFACIENS
90637	90637	QPO	8BH0_H	2023-03-08	1.7	1	318	A0A6L9JR93			29488	PHOTORHABDUS LUMINESCENS
4865	4865	PLP	6JIF_A	2020-01-01	1.7	1	339	K9NJ94			1207075	PSEUDOMONAS SP. UW4
47810	47810	PMP	7MFO_D	2021-04-28	1.7	1	352	Q5UPL1	212035.0	Acanthamoeba polyphaga mimivirus	212035	ACANTHAMOEBA POLYPHAGA MIMIVIRUS
97953	97953	CXS	3R2H_A	2011-05-25	1.7	1	154	Q9HWF9	208964.0	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	287	PSEUDOMONAS AERUGINOSA
90520	90520	PLP	6CZZ_C	2018-05-23	1.7	72	430	Q96255	3702.0	Arabidopsis thaliana	3702	ARABIDOPSIS THALIANA
96536	96536	TSN	6HOY_A	2018-11-14	1.7	13	308	Q8N6T7	9606.0	Homo sapiens	9606	HOMO SAPIENS
104451	104451	DWZ	7VX6_A	2022-11-23	1.7	1	280	Q2TR58			470	ACINETOBACTER BAUMANNII
28438	28438	I2I	4R1T_A	2014-10-01	1.7	1	333	A0A059TC02	4102.0	Petunia hybrida	4102	PETUNIA X HYBRIDA
27515	27515	ADL	1N5S_B	2003-01-14	1.7	2	113	Q53908			100226	STREPTOMYCES COELICOLOR
41953	41953	AMF	2WC4_A	2009-04-14	1.7	2	446	Q08638	243274.0	Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8)	2336	THERMOTOGA MARITIMA
19540	19540	PLR	5HHY_B	2017-01-25	1.7	6	391	P21549	9606.0	Homo sapiens	9606	HOMO SAPIENS
20260	20260	GOK	7Q1B_A	2021-12-15	1.7	3	481	A0A1B1JH81			5693	TRYPANOSOMA CRUZI
101864	101864	J60	2JAM_B	2007-03-13	1.7	15	316	Q96NX5	9606.0	Homo sapiens	9606	HOMO SAPIENS
97270	97270	F3S	1FXD_A	1993-04-15	1.7	1	58	P00209	879.0	Megalodesulfovibrio gigas	879	DESULFOVIBRIO GIGAS
5189	5189	DAO	2QHD_B	2007-10-16	1.7	1	122	P48650	40353.0	Echis carinatus	40353	ECHIS CARINATUS
27823	27823	HG	4AI7_A	2012-02-22	1.7	24	462	Q72HW2			262724	THERMUS THERMOPHILUS
97413	97413	JIN	2HZI_B	2007-01-16	1.7	229	500	P00519	9606.0	Homo sapiens	9606	HOMO SAPIENS
92514	92514	GPP	2VG0_B	2007-11-13	1.7	30	256	P9WFF5	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1773	MYCOBACTERIUM TUBERCULOSIS
97440	97440	HXD	4WX0_A	2014-12-24	1.7	1	261	Q4K8M0			220664	PSEUDOMONAS PROTEGENS PF-5
45419	45419	MQJ	6OIN_A	2019-07-03	1.7	176	448	Q9H7Z6	9606.0	Homo sapiens	9606	HOMO SAPIENS
2549	2549	EMC	1QD9_C	1999-11-26	1.7	2	125	P37552	224308.0	Bacillus subtilis (strain 168)	1423	BACILLUS SUBTILIS
4990	4990	9SV	5W1Y_B	2017-06-21	1.7	232	393	Q9NQR1	9606.0	Homo sapiens	9606	HOMO SAPIENS
24894	24894	ZMA	5NM4_A	2017-09-27	1.7	2	208	P29274	9606.0	Homo sapiens	9606, 562	HOMO SAPIENS, ESCHERICHIA COLI
100506	100506	PLP	3CO8_A	2008-04-08	1.7	3	371	Q04HB7	203123.0	Oenococcus oeni (strain ATCC BAA-331 / PSU-1)	203123	OENOCOCCUS OENI
46932	46932	HG	1NAQ_C	2003-11-25	1.7	1	112	P69488	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
91752	91752	AD6	2VGP_A	2008-02-26	1.7	78	361	Q6DE08	8355.0	Xenopus laevis	8355	XENOPUS LAEVIS
93024	93024	HC6	3G15_B	2009-02-10	1.7	75	457	P35790	9606.0	Homo sapiens	9606	HOMO SAPIENS
43115	43115	O5P	6P9Q_A	2020-03-11	1.7	1	262	P0A722	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
22492	22492	LI5	1YCD_A	2005-05-10	1.7	1	243	P38777	559292.0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	4932	SACCHAROMYCES CEREVISIAE
88504	88504	DSB	1L6S_A	2002-04-17	1.7	2	324	P0ACB2	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
19032	19032	NE4	8FID_A	2023-07-05	1.7	2	433	A0A0M2KDV0			65700	ERWINIA TRACHEIPHILA
4608	4608	NDD	1U4O_A	2005-06-21	1.7	2	316	Q27743	5836.0	Plasmodium falciparum (isolate CDC / Honduras)	5833	PLASMODIUM FALCIPARUM
95377	95377	PIH	1UO4_B	2004-10-13	1.7	249	281	P03069	559292.0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	4932	SACCHAROMYCES CEREVISIAE
4496	4496	1ZC	4OYM_A	2014-04-02	1.7	1	469	Q96PN6	9606.0	Homo sapiens	9606	HOMO SAPIENS
98660	98660	F3S	2PA8_D	2008-02-05	1.7	1	265	P95989	273057.0	Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2)	273057	SULFOLOBUS SOLFATARICUS
25458	25458	BOG	4MLM_B	2014-04-16	1.7	1	190	D0E8I5	663362.0	Uncultured bacterium HF130_AEPn_1	663362	UNCULTURED BACTERIUM HF130_AEPN_1
95184	95184	PLP	7YEO_A	2023-01-11	1.7	1	398	O42851	284812.0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	4896	SCHIZOSACCHAROMYCES POMBE
38670	38670	ARH	1H69_D	2001-09-05	1.7	2	274	P15559	9606.0	Homo sapiens	9606	HOMO SAPIENS
88132	88132	TH2	2CBO_A	2006-03-22	1.7	35	147	P0A3R9	1897.0	Streptomyces carzinostaticus	1897	STREPTOMYCES CARZINOSTATICUS
89718	89718	EPL	2R1N_A	2008-02-12	1.7	33	360	Q93LD7			358	AGROBACTERIUM TUMEFACIENS
105263	105263	C48	1CVZ_A	2000-08-30	1.7	134	345	P00784	3649.0	Carica papaya	3649	CARICA PAPAYA
45044	45044	B64	3HK1_A	2009-09-22	1.7	2	132	P04117	10090.0	Mus musculus	10090	MUS MUSCULUS
27389	27389	SF4	4ZBY_A	2015-09-09	1.7	1	194	Q96YD0	273063.0	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7)	273063	SULFOLOBUS TOKODAII STR. 7
47941	47941	I1S	4MVN_B	2014-01-22	1.7	36	235	Q2FXC2	93061.0	Staphylococcus aureus (strain NCTC 8325 / PS 47)	93061	STAPHYLOCOCCUS AUREUS
28208	28208	PLP	6KFM_B	2019-09-25	1.7	1470	1930	Q9R9J1	1423.0	Bacillus subtilis	1423	BACILLUS SUBTILIS
1412	1412	IR5	4IR5_A	2013-01-23	1.7	2054	2168	Q9UIF8	9606.0	Homo sapiens	9606	HOMO SAPIENS
104687	104687	MGI	2ZA0_A	2008-08-12	1.7	1	184	Q9CPU0	10090.0	Mus musculus	10090	MUS MUSCULUS
89293	89293	S2T	4OB6_A	2014-07-23	1.7	1	316	L7PYQ2			657346	PSEUDOMONAS
101204	101204	ZST	1FRB_A	1996-10-14	1.7	2	316	P45377	10090.0	Mus musculus	10090	MUS MUSCULUS
29098	29098	B3N	6PI1_B	2019-09-18	1.7	1	343	A0A0J7JFD7			1658765	MARINOBACTER SUBTERRANI
2049	2049	JRP	7ZP7_B	2022-09-28	1.7	1	310	Q7SIG4	6622.0	Loligo vulgaris	32630	SYNTHETIC CONSTRUCT
9510	9510	ELI	2GH5_A	2006-09-26	1.7	45	522	P00390	9606.0	Homo sapiens	9606	HOMO SAPIENS
53759	53759	PMP	7TUR_B	2022-09-28	1.7	1	413	P00503	9823.0	Sus scrofa	9823	SUS SCROFA
67526	67526	4NS	2ZYU_X	2009-04-21	1.7	1	295	Q3UZZ6	10090.0	Mus musculus	10090	MUS MUSCULUS
32655	32655	2UL	4OQH_A	2015-05-20	1.7	24	286	Q9AGJ5			562	ESCHERICHIA COLI
24094	24094	PLP	1VJO_A	2004-03-23	1.7	1	381	Q8YY48			103690	NOSTOC SP.
15828	15828	UJQ	7NNR_A	2021-06-30	1.7	1	352	P9WPZ9	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332	MYCOBACTERIUM TUBERCULOSIS H37RV
26472	26472	0DJ	3UWO_A	2012-02-01	1.7	1	210	Q9HZN8	208964.0	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964	PSEUDOMONAS AERUGINOSA
75318	75318	3IO	1XES_B	2006-04-11	1.7	1	393	Q02323	3349.0	Pinus sylvestris	3349	PINUS SYLVESTRIS
58052	58052	NHE	3OQI_B	2011-02-23	1.7	1	249	Q65EX3	279010.0	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	279010	BACILLUS LICHENIFORMIS
39682	39682	DEB	1Z8O_A	2005-04-12	1.7	1	404	Q00441	405948.0	Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)	1836	SACCHAROPOLYSPORA ERYTHRAEA
66221	66221	PCQ	1G3M_B	2003-07-22	1.7	1	294	P49888	9606.0	Homo sapiens	9606	HOMO SAPIENS
77229	77229	6O0	5JVX_A	2016-07-13	1.7	23	229	P02883	4621.0	Thaumatococcus daniellii	4621	THAUMATOCOCCUS DANIELLII
77199	77199	CXS	3HJV_A	2009-06-09	1.7	1	312	Q9KQH6			666	VIBRIO CHOLERAE
66058	66058	CP6	8A0Z_A	2023-06-14	1.7	1	204	A0A0L0P1H8			498019	[CANDIDA] AURIS
52781	52781	IPL	1WXJ_A	2005-02-01	1.7	1	270	P16608	262724.0	Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27)	300852	THERMUS THERMOPHILUS
108382	108382	05Q	7OOZ_B	2022-05-04	1.7	1	233	P56463	85962.0	Helicobacter pylori (strain ATCC 700392 / 26695)	85962	HELICOBACTER PYLORI (STRAIN ATCC 700392 /
36745	36745	PLP	3E9K_A	2008-12-09	1.7	1	465	Q16719	9606.0	Homo sapiens	9606	HOMO SAPIENS
11261	11261	BOG	2X9L_A	2011-02-09	1.7	1	273	Q6ZZJ1			1867	ACTINOPLANES TEICHOMYCETICUS
33308	33308	N32	4JV3_A	2013-05-22	1.7	1	407	Q2YQQ9			359391	BRUCELLA MELITENSIS BIOVAR ABORTUS
55785	55785	SWV	6W49_A	2021-04-07	1.7	12	565	Q4DJ68			5693	TRYPANOSOMA CRUZI
33064	33064	4VK	5BNM_A	2016-05-18	1.7	1	317	P0A6R0	83333.0	Escherichia coli (strain K12)	83333	ESCHERICHIA COLI
70616	70616	M9T	6T2W_A	2020-01-01	1.7	542	919	P07333	9606.0	Homo sapiens	9606	HOMO SAPIENS
72261	72261	5OD	5EHR_B	2016-06-29	1.7	1	525	Q06124	9606.0	Homo sapiens	9606	HOMO SAPIENS
33213	33213	IDD	1X38_A	2005-12-20	1.7	26	627	Q9XEI3			4513	HORDEUM VULGARE
109257	109257	PLP	2AQ6_A	2005-08-30	1.7	1	147	O06553	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1773	MYCOBACTERIUM TUBERCULOSIS
11207	11207	5LI	3SW8_P	2011-07-27	1.7	1	203	Q939R9			1313	STREPTOCOCCUS PNEUMONIAE
56014	56014	SF4	7E1Q_A	2021-12-01	1.7	1	363	A0A0B2E3F3			210	HELICOBACTER PYLORI
70932	70932	UNQ	3R04_A	2011-05-11	1.7	29	313	P11309	9606.0	Homo sapiens	9606	HOMO SAPIENS
71765	71765	CUZ	2IWK_A	2006-08-16	1.7	1	642	P94127	223.0	Achromobacter cycloclastes	223	ACHROMOBACTER CYCLOCLASTES
70988	70988	HG	4MKO_D	2015-03-11	1.7	36	271	Q1I8U1	384676.0	Pseudomonas entomophila (strain L48)	384676	PSEUDOMONAS ENTOMOPHILA
16519	16519	4NP	1D1Q_A	2000-03-08	1.7	1	161	P40347	559292.0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	4932	SACCHAROMYCES CEREVISIAE
71018	71018	PLP	4BQE_A	2014-02-19	1.7	1	841	Q9SD76	3702.0	Arabidopsis thaliana	3702	ARABIDOPSIS THALIANA
55362	55362	Z80	5NUK_A	2018-04-04	1.7	17	178	P02754	9913.0	Bos taurus	9913	BOS TAURUS
57623	57623	XMM	6CJ9_A	2018-03-07	1.7	1	147	C0HK27	1457464.0	Dioclea lasiophylla	1457464	DIOCLEA LASIOPHYLLA
54850	54850	NHE	4YGR_A	2015-04-22	1.7	1	214	B6YTD6			523850	THERMOCOCCUS ONNURINEUS (STRAIN NA1)
23669	23669	STL	1CGZ_A	1999-08-18	1.7	1	389	P30074	3879.0	Medicago sativa	3879	MEDICAGO SATIVA
73364	73364	PLP	1V71_A	2005-06-14	1.7	1	323	O59791	284812.0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	4896	SCHIZOSACCHAROMYCES POMBE
40395	40395	BOG	2QCU_A	2008-04-15	1.7	1	501	P13035	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
70065	70065	TPS	5DD7_A	2015-09-16	1.7	1	305	A0A0D5YC82			470	ACINETOBACTER BAUMANNII
73707	73707	PLP	4W5K_B	2014-09-24	1.7	1	388	Q385Q9			999953	TRYPANOSOMA BRUCEI BRUCEI
25736	25736	2AN	1EYN_A	2000-06-09	1.7	1	419	P33038	716541.0	Enterobacter cloacae subsp. cloacae (strain ATCC 13047 / DSM 30054 / NBRC 13535 / NCTC 10005 / WDCM 00083 / NCDC 279-56)	550	ENTEROBACTER CLOACAE
26346	26346	MMJ	3VQ5_A	2013-01-30	1.7	771	927	Q72498			11676	HUMAN IMMUNODEFICIENCY VIRUS 1
25820	25820	SF4	4OMF_G	2014-06-11	1.7	1	275	D9PYF7			79929	METHANOTHERMOBACTER MARBURGENSIS
63582	63582	AK6	3DJ6_A	2009-05-05	1.7	116	381	P97477	10090.0	Mus musculus	10090	MUS MUSCULUS
18224	18224	TCE	6DWD_A	2018-10-10	1.7	113	626	Q9Y3Z3	9606.0	Homo sapiens	9606	HOMO SAPIENS
18257	18257	SF4	4OMF_B	2014-06-11	1.7	1	281	D9PYF6			79929	METHANOTHERMOBACTER MARBURGENSIS
81946	81946	ERS	6C9V_B	2019-05-01	1.7	1	324	P9WID5	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1773	MYCOBACTERIUM TUBERCULOSIS
13903	13903	58V	5DA3_A	2016-08-24	1.7	185	446	Q13882	9606.0	Homo sapiens	9606	HOMO SAPIENS
84838	84838	PLP	1B9H_A	1999-08-13	1.7	1	388	O52552	713604.0	Amycolatopsis mediterranei (strain S699)	33910	AMYCOLATOPSIS MEDITERRANEI
61085	61085	88L	5XJN_A	2017-07-12	1.7	25	430	Q8NSW2			196627	
7146	7146	NHE	3IXS_C	2010-08-25	1.7	223	333	Q99496	9606.0	Homo sapiens	9606	HOMO SAPIENS
84899	84899	SF4	5G5G_B	2016-09-28	1.7	1	318	P77324	83333.0	Escherichia coli (strain K12)	83333	ESCHERICHIA COLI
14123	14123	Y39	4PG1_A	2014-11-19	1.7	2	243	Q7V6D4	74547.0	Prochlorococcus marinus (strain MIT 9313)	74547	PROCHLOROCOCCUS MARINUS
62158	62158	1E8	6YZ4_A	2020-08-12	1.7	100	405	O14733	9606.0	Homo sapiens	9606	HOMO SAPIENS
15363	15363	XZZ	4AU0_A	2013-01-23	1.7	109	471	P07987	51453.0	Hypocrea jecorina	51453	HYPOCREA JECORINA
64265	64265	0CX	3UYK_B	2012-02-15	1.7	1	386	Q9ALM8			60894	SACCHAROPOLYSPORA SPINOSA
65098	65098	PMP	2C81_A	2006-08-16	1.7	1	418	Q8G8Y2	1397.0	Niallia circulans	1397	BACILLUS CIRCULANS
110381	110381	C8B	6F0C_A	2018-12-12	1.7	1	395	Q8VS75			1116232	STREPTOMYCES ACIDISCABIES 84-104
800	800	8VY	5V2Q_B	2017-07-19	1.7	427	445	Q13936	9606.0	Homo sapiens	9606	HOMO SAPIENS
34922	34922	DGF	2EXA_A	2006-06-13	1.7	21	477	P24228	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
13597	13597	AES	3SSA_A	2012-09-05	1.7	1	460	Q60187	192952.0	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88)	192952	METHANOSARCINA MAZEI
81439	81439	PLP	5J8Q_A	2016-07-27	1.7	1	406	O32164	224308.0	Bacillus subtilis (strain 168)	224308	BACILLUS SUBTILIS (STRAIN 168)
35434	35434	KQP	6NCO_A	2019-04-17	1.707	19	180	P02649	9606.0	Homo sapiens	9606	HOMO SAPIENS
33450	33450	PWT	6YX1_B	2021-01-20	1.708	654	762	Q9Y566	9606.0	Homo sapiens	9606	HOMO SAPIENS
37838	37838	STL	7KD8_A	2021-10-06	1.71	1	210	Q9AIU0	1196325.0	Pseudomonas putida (strain DOT-T1E)	1196325	PSEUDOMONAS PUTIDA
30000	30000	F3S	1XER_A	1997-09-04	1.71	2	104	P55907	273063.0	Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7)	273063	SULFOLOBUS TOKODAII STR. 7
7007	7007	MUJ	4AT5_A	2012-08-22	1.71	527	822	Q16620	9606.0	Homo sapiens	9606	HOMO SAPIENS
25072	25072	PMP	4K2I_A	2013-10-16	1.71	1	441	O07566	224308.0	Bacillus subtilis (strain 168)	224308	BACILLUS SUBTILIS SUBSP. SUBTILIS
8855	8855	UTG	6X6X_A	2021-07-28	1.71	44	463	Q9KH42			1496	CLOSTRIDIOIDES DIFFICILE
